customer_id,age,city,account_type,balance,monthly_income,credit_score,transaction_amount,merchant_category,risk_bucket,transaction_date,default_flag
1502,31,Delhi,Current,370315.0,70622.0,,29735.0,Shopping,Low,2024-01-21 22:00:00,0
1503,49,Delhi,Savings,754308.0,92450.0,531.0,19891.0,Travel,Low,2024-01-21 23:00:00,0
1504,56,Delhi,Current,506567.0,60444.0,840.0,30406.0,Shopping,High,2024-01-22 00:00:00,0
1505,45,Pune,Current,461624.0,30782.0,494.0,21859.0,Shopping,Low,2024-01-22 01:00:00,0
1506,41,Delhi,Savings,450932.0,46255.0,805.0,31671.0,Shopping,High,2024-01-22 02:00:00,0
1507,56,Pune,Current,256467.0,24411.0,633.0,2141.0,Utilities,High,2024-01-22 03:00:00,0
1508,30,Bangalore,Current,483535.0,85805.0,603.0,19794.0,Shopping,Low,2024-01-22 04:00:00,0
1509,57,Mumbai,Savings,574623.0,75282.0,736.0,45666.0,Utilities,Medium,2024-01-22 05:00:00,1
1510,29,Mumbai,Current,442193.0,49973.0,622.0,15795.0,Shopping,Medium,2024-01-22 06:00:00,0
1511,44,Mumbai,Savings,563068.0,31639.0,801.0,17754.0,Utilities,Medium,2024-01-22 07:00:00,1
1512,55,Mumbai,Current,370341.0,43334.0,692.0,19624.0,Shopping,Medium,2024-01-22 08:00:00,0
1513,55,Mumbai,Savings,478861.0,47234.0,448.0,10422.0,Shopping,Low,2024-01-22 09:00:00,0
1514,56,Mumbai,Savings,547481.0,62188.0,704.0,-1499.0,Travel,High,2024-01-22 10:00:00,0
1515,38,Mumbai,Savings,528449.0,61515.0,582.0,22233.0,Travel,High,2024-01-22 11:00:00,0
1516,59,Bangalore,Current,259180.0,86829.0,661.0,26630.0,Shopping,Low,2024-01-22 12:00:00,0
1517,52,Delhi,Savings,434149.0,46145.0,678.0,24370.0,Shopping,Medium,2024-01-22 13:00:00,0
1518,44,Hyderabad,Savings,751619.0,29836.0,497.0,23261.0,Shopping,High,2024-01-22 14:00:00,0
1519,43,Pune,Savings,426133.0,36860.0,655.0,25516.0,Shopping,Low,2024-01-22 15:00:00,1
1520,52,Hyderabad,Savings,502371.0,59540.0,839.0,37274.0,Travel,Low,2024-01-22 16:00:00,0
1521,57,Hyderabad,Savings,486987.0,45426.0,728.0,22715.0,Utilities,Medium,2024-01-22 17:00:00,0
1522,32,Delhi,Current,735236.0,54160.0,316.0,18111.0,Shopping,Low,2024-01-22 18:00:00,0
1523,33,Delhi,Current,693555.0,50919.0,678.0,21626.0,Travel,High,2024-01-22 19:00:00,0
1524,43,Delhi,Current,621130.0,79805.0,805.0,31952.0,Shopping,High,2024-01-22 20:00:00,0
1525,45,Mumbai,Current,354014.0,48261.0,375.0,41944.0,Shopping,Low,2024-01-22 21:00:00,0
1526,55,Bangalore,Current,553877.0,52453.0,530.0,17462.0,Utilities,High,2024-01-22 22:00:00,0
1527,61,Mumbai,Current,585191.0,74346.0,547.0,26187.0,Shopping,Low,2024-01-22 23:00:00,0
1528,50,Bangalore,Current,395209.0,48700.0,601.0,29060.0,Shopping,High,2024-01-23 00:00:00,0
1529,37,Bangalore,Savings,369422.0,68464.0,514.0,13089.0,Utilities,Medium,2024-01-23 01:00:00,0
1530,40,Hyderabad,Current,755752.0,,457.0,25245.0,Utilities,High,2024-01-23 02:00:00,0
1531,45,Hyderabad,Savings,454880.0,62835.0,368.0,7412.0,Utilities,Medium,2024-01-23 03:00:00,0
1532,42,Bangalore,Savings,742247.0,37312.0,692.0,3771.0,Utilities,Medium,2024-01-23 04:00:00,1
1533,33,Bangalore,Current,649564.0,84595.0,384.0,29401.0,Travel,Low,2024-01-23 05:00:00,0
1534,39,Mumbai,Savings,561182.0,104414.0,566.0,20394.0,Travel,Medium,2024-01-23 06:00:00,0
1535,56,Mumbai,Savings,567880.0,60177.0,368.0,27427.0,Travel,High,2024-01-23 07:00:00,0
1536,32,Hyderabad,Savings,289937.0,39073.0,646.0,24785.0,Shopping,High,2024-01-23 08:00:00,0
1537,61,Delhi,Savings,531016.0,60582.0,722.0,13283.0,Utilities,Medium,2024-01-23 09:00:00,1
1538,39,Bangalore,Current,712553.0,79797.0,473.0,24457.0,Utilities,Low,2024-01-23 10:00:00,0
1539,32,Mumbai,Current,602201.0,47696.0,414.0,10203.0,Travel,Medium,2024-01-23 11:00:00,0
1540,29,Hyderabad,Current,523151.0,57422.0,519.0,41692.0,Shopping,High,2024-01-23 12:00:00,1
1541,27,Mumbai,Current,756791.0,66813.0,330.0,8728.0,Shopping,High,2024-01-23 13:00:00,0
1542,48,Bangalore,Current,472244.0,84061.0,822.0,22651.0,Shopping,Medium,2024-01-23 14:00:00,0
1543,34,Bangalore,Current,407067.0,75508.0,642.0,12493.0,Travel,Medium,2024-01-23 15:00:00,1
1544,51,Pune,Current,523075.0,76337.0,676.0,31845.0,Shopping,Medium,2024-01-23 16:00:00,0
1545,39,Delhi,Current,614970.0,51475.0,429.0,21023.0,Shopping,High,2024-01-23 17:00:00,1
1546,36,Pune,Current,242331.0,68038.0,838.0,18776.0,Shopping,High,2024-01-23 18:00:00,0
1547,25,Hyderabad,Current,542730.0,45561.0,301.0,35238.0,Utilities,High,2024-01-23 19:00:00,1
1548,55,Mumbai,Savings,621552.0,76911.0,400.0,25353.0,Travel,Low,2024-01-23 20:00:00,0
1549,32,Hyderabad,Current,459554.0,83024.0,832.0,31200.0,Utilities,High,2024-01-23 21:00:00,1
1550,45,Bangalore,Savings,666045.0,71067.0,357.0,13224.0,Utilities,High,2024-01-23 22:00:00,0
1551,41,Pune,Savings,596178.0,52652.0,688.0,8142.0,Travel,Low,2024-01-23 23:00:00,0
1552,56,Pune,Savings,821207.0,55925.0,640.0,26286.0,Utilities,Low,2024-01-24 00:00:00,0
1553,43,Pune,Savings,387410.0,96130.0,319.0,21174.0,Shopping,Low,2024-01-24 01:00:00,0
1554,36,Hyderabad,Current,624606.0,52986.0,554.0,32517.0,Shopping,Low,2024-01-24 02:00:00,0
1555,59,Bangalore,Savings,,81000.0,616.0,24041.0,Shopping,Low,2024-01-24 03:00:00,0
1556,62,Mumbai,Current,257695.0,66778.0,337.0,27461.0,Shopping,Low,2024-01-24 04:00:00,0
1557,59,Mumbai,Current,194670.0,53317.0,836.0,5519.0,Travel,Medium,2024-01-24 05:00:00,0
1558,34,Hyderabad,Savings,580749.0,33107.0,685.0,47661.0,Utilities,Medium,2024-01-24 06:00:00,0
1559,51,Pune,Current,527637.0,,325.0,23029.0,Utilities,Medium,2024-01-24 07:00:00,1
1560,25,Delhi,Savings,428142.0,61822.0,753.0,33371.0,Shopping,Medium,2024-01-24 08:00:00,0
1561,55,Hyderabad,Savings,233974.0,96131.0,622.0,14967.0,Shopping,High,2024-01-24 09:00:00,0
1562,43,Hyderabad,Current,396442.0,42796.0,812.0,28696.0,Utilities,Low,2024-01-24 10:00:00,0
1563,49,Bangalore,Current,500614.0,105895.0,312.0,9366.0,Travel,High,2024-01-24 11:00:00,0
1564,63,Mumbai,Savings,618975.0,67576.0,670.0,30425.0,Utilities,Low,2024-01-24 12:00:00,0
1565,31,Hyderabad,Current,497520.0,67557.0,590.0,20728.0,Shopping,Low,2024-01-24 13:00:00,0
1566,38,Hyderabad,Current,537809.0,48139.0,631.0,25350.0,Shopping,High,2024-01-24 14:00:00,0
1567,32,Pune,Current,443580.0,66294.0,560.0,33376.0,Travel,Medium,2024-01-24 15:00:00,0
1568,29,Pune,Savings,762384.0,69461.0,504.0,10210.0,Utilities,High,2024-01-24 16:00:00,0
1569,30,Delhi,Savings,347263.0,,686.0,16786.0,Travel,High,2024-01-24 17:00:00,0
1570,64,Bangalore,Current,395114.0,,767.0,30488.0,Travel,Low,2024-01-24 18:00:00,0
1571,37,Delhi,Current,426146.0,88136.0,714.0,50179.0,Shopping,Low,2024-01-24 19:00:00,0
1572,58,Pune,Current,581406.0,67228.0,368.0,23343.0,Utilities,Low,2024-01-24 20:00:00,0
1573,27,Mumbai,Current,344171.0,,771.0,32094.0,Shopping,Medium,2024-01-24 21:00:00,0
1574,33,Pune,Current,520358.0,55581.0,403.0,23716.0,Utilities,High,2024-01-24 22:00:00,0
1575,60,Bangalore,Savings,524737.0,41437.0,460.0,48307.0,Shopping,High,2024-01-24 23:00:00,0
1576,62,Pune,Current,395846.0,61454.0,499.0,4033.0,Shopping,Medium,2024-01-25 00:00:00,0
1577,29,Bangalore,Savings,549497.0,63746.0,515.0,26135.0,Utilities,High,2024-01-25 01:00:00,0
1578,47,Bangalore,Current,348828.0,32291.0,511.0,5493.0,Utilities,High,2024-01-25 02:00:00,0
1579,22,Bangalore,Savings,332439.0,75866.0,807.0,-5079.0,Shopping,Low,2024-01-25 03:00:00,0
1580,25,Bangalore,Current,514941.0,79930.0,315.0,28570.0,Utilities,Medium,2024-01-25 04:00:00,0
1581,49,Bangalore,Savings,251037.0,45407.0,797.0,26674.0,Shopping,Low,2024-01-25 05:00:00,1
1582,57,Mumbai,Current,178280.0,39548.0,631.0,21582.0,Utilities,Medium,2024-01-25 06:00:00,0
1583,58,Delhi,Savings,579925.0,53941.0,555.0,23726.0,Shopping,Low,2024-01-25 07:00:00,0
1584,39,Hyderabad,Savings,657345.0,60478.0,471.0,62180.0,Shopping,High,2024-01-25 08:00:00,1
1585,28,Delhi,Savings,429980.0,54717.0,797.0,21902.0,Shopping,Medium,2024-01-25 09:00:00,0
1586,21,Bangalore,Savings,399789.0,58782.0,770.0,31121.0,Travel,Medium,2024-01-25 10:00:00,0
1587,42,Mumbai,Savings,650830.0,64430.0,683.0,17208.0,Utilities,Low,2024-01-25 11:00:00,0
1588,37,Pune,Savings,328169.0,32635.0,806.0,28543.0,Shopping,Medium,2024-01-25 12:00:00,0
1589,27,Mumbai,Current,295494.0,34934.0,826.0,22141.0,Travel,High,2024-01-25 13:00:00,0
1590,45,Bangalore,Savings,606145.0,5554.0,624.0,20074.0,Shopping,High,2024-01-25 14:00:00,0
1591,24,Mumbai,Current,501356.0,78851.0,513.0,46827.0,Travel,High,2024-01-25 15:00:00,0
1592,56,Mumbai,Current,659732.0,60305.0,507.0,39126.0,Shopping,Low,2024-01-25 16:00:00,0
1593,26,Bangalore,Current,178960.0,80957.0,468.0,26641.0,Shopping,Medium,2024-01-25 17:00:00,0
1594,51,Mumbai,Current,289899.0,37245.0,629.0,-2651.0,Travel,Low,2024-01-25 18:00:00,0
1595,39,Hyderabad,Current,502150.0,60488.0,579.0,20668.0,Travel,High,2024-01-25 19:00:00,0
1596,64,Hyderabad,Savings,562651.0,,604.0,57436.0,Utilities,Medium,2024-01-25 20:00:00,0
1597,59,Mumbai,Savings,,48764.0,445.0,22232.0,Utilities,High,2024-01-25 21:00:00,1
1598,47,Pune,Savings,526223.0,28931.0,815.0,38239.0,Travel,Medium,2024-01-25 22:00:00,1
1599,30,Bangalore,Current,524698.0,94917.0,389.0,42303.0,Utilities,Medium,2024-01-25 23:00:00,1
1600,46,Hyderabad,Savings,441590.0,,752.0,27628.0,Travel,Low,2024-01-26 00:00:00,0
1601,39,Pune,Savings,738636.0,52361.0,359.0,14898.0,Utilities,Medium,2024-01-26 01:00:00,0
1602,59,Mumbai,Savings,334546.0,70205.0,610.0,-4224.0,Shopping,High,2024-01-26 02:00:00,0
1603,23,Pune,Savings,553853.0,50304.0,827.0,33210.0,Utilities,Medium,2024-01-26 03:00:00,0
1604,33,Delhi,Savings,351829.0,40092.0,526.0,15223.0,Shopping,High,2024-01-26 04:00:00,0
1605,48,Hyderabad,Current,580217.0,96545.0,773.0,27114.0,Shopping,Low,2024-01-26 05:00:00,0
1606,40,Mumbai,Savings,344447.0,26893.0,840.0,10002.0,Utilities,High,2024-01-26 06:00:00,0
1607,48,Bangalore,Current,611572.0,54290.0,378.0,21817.0,Travel,Medium,2024-01-26 07:00:00,0
1608,28,Mumbai,Current,516816.0,61686.0,732.0,25405.0,Shopping,High,2024-01-26 08:00:00,1
1609,61,Bangalore,Current,761696.0,93025.0,452.0,28223.0,Shopping,High,2024-01-26 09:00:00,0
1610,59,Mumbai,Current,457847.0,77932.0,,11622.0,Utilities,Medium,2024-01-26 10:00:00,0
1611,21,Pune,Current,563745.0,26555.0,578.0,39363.0,Travel,High,2024-01-26 11:00:00,1
1612,23,Pune,Savings,383052.0,59945.0,356.0,17837.0,Travel,Medium,2024-01-26 12:00:00,0
1613,33,Pune,Savings,456816.0,60421.0,485.0,4906.0,Utilities,Low,2024-01-26 13:00:00,0
1614,48,Delhi,Savings,515862.0,55433.0,697.0,23692.0,Travel,High,2024-01-26 14:00:00,0
1615,45,Bangalore,Current,270917.0,72396.0,457.0,25413.0,Utilities,Low,2024-01-26 15:00:00,0
1616,53,Pune,Savings,287356.0,31818.0,658.0,26927.0,Utilities,High,2024-01-26 16:00:00,0
1617,58,Delhi,Savings,589979.0,51827.0,739.0,41346.0,Utilities,High,2024-01-26 17:00:00,0
1618,26,Bangalore,Current,478087.0,69576.0,765.0,22163.0,Shopping,Low,2024-01-26 18:00:00,0
1619,64,Mumbai,Current,411061.0,73592.0,745.0,23565.0,Shopping,High,2024-01-26 19:00:00,0
1620,52,Delhi,Current,389452.0,62988.0,,11762.0,Shopping,High,2024-01-26 20:00:00,0
1621,41,Hyderabad,Current,395227.0,54232.0,829.0,34847.0,Utilities,Low,2024-01-26 21:00:00,1
1622,36,Delhi,Savings,516883.0,57601.0,372.0,27212.0,Shopping,High,2024-01-26 22:00:00,0
1623,41,Delhi,Current,566755.0,74808.0,316.0,19960.0,Shopping,Medium,2024-01-26 23:00:00,0
1624,31,Bangalore,Current,186184.0,60678.0,830.0,2144.0,Shopping,High,2024-01-27 00:00:00,1
1625,57,Mumbai,Savings,711925.0,39163.0,625.0,42333.0,Utilities,High,2024-01-27 01:00:00,0
1626,56,Hyderabad,Savings,701255.0,35330.0,845.0,10268.0,Utilities,High,2024-01-27 02:00:00,1
1627,55,Pune,Current,150402.0,30207.0,501.0,17905.0,Utilities,Low,2024-01-27 03:00:00,1
1628,39,Pune,Savings,662889.0,,,29300.0,Shopping,Medium,2024-01-27 04:00:00,0
1629,40,Delhi,Current,658283.0,76149.0,822.0,10641.0,Travel,Medium,2024-01-27 05:00:00,0
1630,38,Bangalore,Current,500067.0,57870.0,699.0,7078.0,Shopping,High,2024-01-27 06:00:00,0
1631,61,Bangalore,Savings,305425.0,50924.0,517.0,-487.0,Shopping,Low,2024-01-27 07:00:00,0
1632,34,Pune,Savings,652284.0,48521.0,744.0,33652.0,Utilities,Low,2024-01-27 08:00:00,0
1633,35,Hyderabad,Current,463815.0,81865.0,521.0,18458.0,Utilities,Medium,2024-01-27 09:00:00,0
1634,51,Mumbai,Current,582332.0,98089.0,682.0,60127.0,Shopping,Low,2024-01-27 10:00:00,0
1635,21,Hyderabad,Current,832880.0,47892.0,,13068.0,Shopping,High,2024-01-27 11:00:00,0
1636,23,Mumbai,Savings,537776.0,82768.0,571.0,13943.0,Travel,High,2024-01-27 12:00:00,0
1637,36,Pune,Current,362467.0,60560.0,315.0,18215.0,Travel,Low,2024-01-27 13:00:00,0
1638,43,Mumbai,Current,449640.0,55751.0,723.0,27918.0,Utilities,High,2024-01-27 14:00:00,0
1639,31,Bangalore,Current,381583.0,90084.0,823.0,19358.0,Travel,Medium,2024-01-27 15:00:00,0
1640,32,Delhi,Current,565023.0,59797.0,320.0,32348.0,Travel,High,2024-01-27 16:00:00,0
1641,30,Delhi,Current,,,527.0,13257.0,Utilities,Low,2024-01-27 17:00:00,1
1642,52,Pune,Savings,429072.0,64965.0,587.0,8421.0,Travel,Medium,2024-01-27 18:00:00,0
1643,36,Bangalore,Current,307335.0,27488.0,433.0,3421.0,Shopping,High,2024-01-27 19:00:00,0
1644,28,Hyderabad,Current,480187.0,65768.0,582.0,-1683.0,Travel,Medium,2024-01-27 20:00:00,0
1645,58,Bangalore,Current,526513.0,48746.0,703.0,18783.0,Utilities,Low,2024-01-27 21:00:00,0
1646,32,Delhi,Current,97282.0,31577.0,365.0,21388.0,Shopping,High,2024-01-27 22:00:00,0
1647,44,Delhi,Savings,538936.0,49657.0,736.0,17423.0,Travel,High,2024-01-27 23:00:00,0
1648,48,Bangalore,Savings,493145.0,49492.0,558.0,39921.0,Shopping,Medium,2024-01-28 00:00:00,0
1649,28,Bangalore,Savings,385251.0,80598.0,402.0,39736.0,Shopping,High,2024-01-28 01:00:00,0
1650,48,Delhi,Current,804294.0,38724.0,400.0,20982.0,Travel,High,2024-01-28 02:00:00,0
1651,56,Hyderabad,Current,643771.0,44203.0,497.0,3473.0,Travel,High,2024-01-28 03:00:00,1
1652,46,Pune,Savings,335540.0,64708.0,525.0,18200.0,Utilities,High,2024-01-28 04:00:00,0
1653,28,Pune,Savings,625736.0,33484.0,762.0,17802.0,Utilities,Low,2024-01-28 05:00:00,0
1654,48,Bangalore,Savings,686675.0,46820.0,536.0,17114.0,Shopping,High,2024-01-28 06:00:00,0
1655,48,Pune,Current,519803.0,26710.0,325.0,16627.0,Utilities,Medium,2024-01-28 07:00:00,0
1656,57,Delhi,Current,554216.0,78400.0,420.0,17158.0,Shopping,Low,2024-01-28 08:00:00,0
1657,61,Delhi,Savings,550752.0,53973.0,805.0,20362.0,Shopping,Medium,2024-01-28 09:00:00,0
1658,56,Bangalore,Savings,187128.0,59682.0,481.0,17374.0,Utilities,Medium,2024-01-28 10:00:00,0
1659,47,Bangalore,Savings,471970.0,78320.0,842.0,27500.0,Utilities,Medium,2024-01-28 11:00:00,0
1660,37,Bangalore,Current,464163.0,,614.0,29324.0,Utilities,Low,2024-01-28 12:00:00,0
1661,29,Hyderabad,Current,714523.0,53760.0,572.0,14072.0,Travel,Low,2024-01-28 13:00:00,0
1662,53,Pune,Current,550059.0,38873.0,531.0,40253.0,Shopping,Low,2024-01-28 14:00:00,0
1663,40,Bangalore,Savings,455358.0,38830.0,719.0,13239.0,Shopping,High,2024-01-28 15:00:00,0
1664,33,Mumbai,Savings,486481.0,41588.0,741.0,5586.0,Shopping,Medium,2024-01-28 16:00:00,0
1665,48,Mumbai,Current,653508.0,50150.0,795.0,29569.0,Utilities,Low,2024-01-28 17:00:00,0
1666,49,Delhi,Savings,472312.0,52304.0,323.0,15191.0,Utilities,Medium,2024-01-28 18:00:00,0
1667,33,Pune,Current,395271.0,65773.0,408.0,28855.0,Utilities,Low,2024-01-28 19:00:00,0
1668,55,Bangalore,Savings,458645.0,42176.0,801.0,-3844.0,Utilities,Low,2024-01-28 20:00:00,0
1669,26,Mumbai,Savings,641104.0,66393.0,324.0,41709.0,Utilities,Low,2024-01-28 21:00:00,0
1670,38,Pune,Savings,574425.0,69700.0,486.0,33068.0,Travel,Medium,2024-01-28 22:00:00,0
1671,25,Delhi,Savings,,50644.0,587.0,6994.0,Utilities,High,2024-01-28 23:00:00,1
1672,45,Hyderabad,Current,528731.0,43906.0,637.0,7255.0,Shopping,Low,2024-01-29 00:00:00,0
1673,22,Pune,Savings,416039.0,61702.0,336.0,45067.0,Utilities,Low,2024-01-29 01:00:00,0
1674,30,Pune,Current,470908.0,55942.0,436.0,16151.0,Shopping,Low,2024-01-29 02:00:00,0
1675,50,Hyderabad,Current,400504.0,64407.0,807.0,14990.0,Utilities,High,2024-01-29 03:00:00,0
1676,25,Pune,Current,455783.0,91397.0,526.0,-2193.0,Utilities,Medium,2024-01-29 04:00:00,0
1677,53,Delhi,Savings,701927.0,,619.0,20791.0,Shopping,Medium,2024-01-29 05:00:00,0
1678,21,Delhi,Current,,47215.0,481.0,22267.0,Shopping,Medium,2024-01-29 06:00:00,0
1679,38,Hyderabad,Current,396692.0,42182.0,385.0,33586.0,Shopping,Medium,2024-01-29 07:00:00,0
1680,52,Bangalore,Current,311855.0,42956.0,,8211.0,Shopping,Low,2024-01-29 08:00:00,1
1681,31,Mumbai,Savings,279364.0,30745.0,352.0,6757.0,Travel,High,2024-01-29 09:00:00,0
1682,41,Bangalore,Savings,,78655.0,534.0,30412.0,Shopping,Low,2024-01-29 10:00:00,0
1683,46,Pune,Current,407359.0,15334.0,732.0,37081.0,Utilities,High,2024-01-29 11:00:00,0
1684,45,Mumbai,Savings,764253.0,69762.0,795.0,6146.0,Utilities,Medium,2024-01-29 12:00:00,0
1685,42,Hyderabad,Current,457573.0,42639.0,399.0,37978.0,Travel,High,2024-01-29 13:00:00,0
1686,47,Hyderabad,Current,693410.0,49752.0,702.0,25451.0,Shopping,Low,2024-01-29 14:00:00,1
1687,33,Mumbai,Savings,645201.0,42040.0,695.0,38102.0,Utilities,Low,2024-01-29 15:00:00,0
1688,53,Delhi,Current,,88917.0,826.0,24157.0,Travel,Medium,2024-01-29 16:00:00,1
1689,54,Mumbai,Savings,816520.0,60326.0,714.0,-5267.0,Utilities,Low,2024-01-29 17:00:00,0
1690,61,Pune,Savings,540280.0,75808.0,762.0,23176.0,Travel,Low,2024-01-29 18:00:00,1
1691,55,Delhi,Current,726951.0,86011.0,840.0,37722.0,Travel,High,2024-01-29 19:00:00,0
1692,21,Hyderabad,Savings,709490.0,63268.0,663.0,14275.0,Shopping,Low,2024-01-29 20:00:00,0
1693,41,Mumbai,Savings,562197.0,36088.0,429.0,20344.0,Travel,Medium,2024-01-29 21:00:00,0
1694,26,Bangalore,Current,612670.0,,383.0,22886.0,Utilities,Medium,2024-01-29 22:00:00,0
1695,48,Bangalore,Current,593611.0,45155.0,570.0,-9794.0,Utilities,Low,2024-01-29 23:00:00,0
1696,37,Pune,Savings,328361.0,49930.0,543.0,45056.0,Shopping,Medium,2024-01-30 00:00:00,0
1697,25,Bangalore,Savings,508594.0,58108.0,,14183.0,Shopping,High,2024-01-30 01:00:00,0
1698,51,Mumbai,Current,661137.0,57317.0,513.0,31069.0,Travel,High,2024-01-30 02:00:00,0
1699,25,Mumbai,Savings,728928.0,68242.0,465.0,23960.0,Shopping,Low,2024-01-30 03:00:00,1
1700,58,Bangalore,Savings,391904.0,71146.0,358.0,40091.0,Utilities,Low,2024-01-30 04:00:00,1
1701,23,Mumbai,Savings,579325.0,57317.0,803.0,29873.0,Utilities,High,2024-01-30 05:00:00,0
1702,43,Pune,Savings,522631.0,68069.0,422.0,22181.0,Shopping,Medium,2024-01-30 06:00:00,0
1703,57,Delhi,Savings,482319.0,49013.0,712.0,14278.0,Shopping,Low,2024-01-30 07:00:00,0
1704,57,Pune,Savings,553400.0,86296.0,438.0,34574.0,Shopping,Low,2024-01-30 08:00:00,0
1705,30,Pune,Savings,532700.0,48690.0,,2519.0,Travel,Medium,2024-01-30 09:00:00,0
1706,30,Mumbai,Current,581211.0,83944.0,573.0,32751.0,Travel,Low,2024-01-30 10:00:00,0
1707,39,Delhi,Current,716258.0,30479.0,738.0,11811.0,Utilities,Medium,2024-01-30 11:00:00,0
1708,37,Mumbai,Current,617619.0,52392.0,417.0,40027.0,Travel,Medium,2024-01-30 12:00:00,0
1709,41,Hyderabad,Current,546589.0,53380.0,782.0,26936.0,Travel,Medium,2024-01-30 13:00:00,0
1710,34,Mumbai,Current,779694.0,65580.0,694.0,32729.0,Travel,Medium,2024-01-30 14:00:00,0
1711,29,Mumbai,Savings,666489.0,77236.0,759.0,25984.0,Travel,Medium,2024-01-30 15:00:00,0
1712,21,Mumbai,Savings,486140.0,35012.0,377.0,3971.0,Utilities,High,2024-01-30 16:00:00,0
1713,33,Delhi,Savings,317432.0,37840.0,711.0,14671.0,Shopping,Medium,2024-01-30 17:00:00,0
1714,24,Mumbai,Savings,351825.0,31962.0,374.0,33069.0,Utilities,High,2024-01-30 18:00:00,0
1715,21,Delhi,Current,639985.0,86404.0,594.0,27000.0,Travel,Medium,2024-01-30 19:00:00,0
1716,60,Bangalore,Savings,405453.0,65952.0,320.0,39172.0,Shopping,Low,2024-01-30 20:00:00,0
1717,52,Hyderabad,Savings,348792.0,38313.0,470.0,29839.0,Shopping,High,2024-01-30 21:00:00,0
1718,54,Delhi,Current,,51138.0,314.0,13400.0,Shopping,Low,2024-01-30 22:00:00,0
1719,48,Bangalore,Savings,396892.0,83635.0,510.0,15447.0,Utilities,Medium,2024-01-30 23:00:00,0
1720,51,Delhi,Savings,627597.0,54438.0,385.0,26235.0,Shopping,Medium,2024-01-31 00:00:00,0
1721,28,Delhi,Current,476489.0,53256.0,448.0,-2769.0,Utilities,Low,2024-01-31 01:00:00,0
1722,59,Hyderabad,Savings,294144.0,44374.0,671.0,45081.0,Utilities,Medium,2024-01-31 02:00:00,0
1723,46,Pune,Savings,504657.0,39500.0,779.0,30301.0,Travel,Low,2024-01-31 03:00:00,0
1724,54,Pune,Savings,533340.0,83666.0,450.0,39724.0,Travel,Medium,2024-01-31 04:00:00,1
1725,23,Delhi,Savings,428099.0,93478.0,440.0,6033.0,Shopping,Medium,2024-01-31 05:00:00,0
1726,32,Mumbai,Savings,673383.0,40296.0,368.0,39935.0,Shopping,High,2024-01-31 06:00:00,0
1727,21,Bangalore,Current,436859.0,88099.0,559.0,51778.0,Travel,Low,2024-01-31 07:00:00,0
1728,64,Mumbai,Current,666251.0,,820.0,9149.0,Utilities,Medium,2024-01-31 08:00:00,0
1729,25,Mumbai,Current,589517.0,70673.0,670.0,34257.0,Utilities,Low,2024-01-31 09:00:00,0
1730,50,Delhi,Current,638991.0,88204.0,718.0,25013.0,Travel,High,2024-01-31 10:00:00,0
1731,50,Delhi,Current,335217.0,57098.0,400.0,6467.0,Utilities,Low,2024-01-31 11:00:00,0
1732,37,Delhi,Current,514747.0,53441.0,542.0,30915.0,Travel,High,2024-01-31 12:00:00,0
1733,43,Delhi,Savings,492076.0,76022.0,811.0,35003.0,Travel,Low,2024-01-31 13:00:00,0
1734,35,Pune,Current,286699.0,37801.0,394.0,17786.0,Shopping,Low,2024-01-31 14:00:00,0
1735,57,Delhi,Current,665759.0,82941.0,525.0,38991.0,Shopping,High,2024-01-31 15:00:00,0
1736,41,Pune,Savings,377390.0,62856.0,817.0,4999.0,Travel,Medium,2024-01-31 16:00:00,0
1737,34,Pune,Savings,408565.0,48445.0,,7063.0,Shopping,Medium,2024-01-31 17:00:00,0
1738,22,Delhi,Current,348003.0,47917.0,366.0,26639.0,Travel,Medium,2024-01-31 18:00:00,0
1739,31,Hyderabad,Savings,605178.0,32331.0,695.0,25305.0,Utilities,Low,2024-01-31 19:00:00,0
1740,59,Bangalore,Current,271111.0,49277.0,311.0,16401.0,Utilities,Low,2024-01-31 20:00:00,0
1741,58,Mumbai,Savings,592681.0,54719.0,536.0,34715.0,Utilities,Medium,2024-01-31 21:00:00,0
1742,54,Pune,Current,656677.0,38774.0,698.0,31371.0,Utilities,Low,2024-01-31 22:00:00,0
1743,58,Bangalore,Savings,580577.0,59091.0,706.0,35298.0,Travel,Low,2024-01-31 23:00:00,0
1744,54,Hyderabad,Savings,606894.0,,779.0,23522.0,Utilities,Medium,2024-02-01 00:00:00,0
1745,38,Mumbai,Current,613932.0,55731.0,521.0,32231.0,Utilities,High,2024-02-01 01:00:00,0
1746,50,Mumbai,Current,357586.0,73255.0,455.0,19652.0,Utilities,Low,2024-02-01 02:00:00,0
1747,35,Pune,Current,,43857.0,727.0,49646.0,Utilities,Low,2024-02-01 03:00:00,0
1748,47,Delhi,Current,430989.0,80068.0,457.0,15249.0,Travel,Low,2024-02-01 04:00:00,0
1749,54,Hyderabad,Current,490042.0,62436.0,715.0,50264.0,Utilities,Low,2024-02-01 05:00:00,0
1750,58,Pune,Savings,450104.0,,625.0,25419.0,Shopping,High,2024-02-01 06:00:00,0
1751,53,Hyderabad,Current,573731.0,,670.0,8494.0,Shopping,Medium,2024-02-01 07:00:00,0
1752,44,Delhi,Current,419294.0,50595.0,643.0,41417.0,Shopping,Low,2024-02-01 08:00:00,0
1753,35,Delhi,Savings,510037.0,51419.0,561.0,26511.0,Shopping,Medium,2024-02-01 09:00:00,0
